508566753983877120	-1.0
508566573326405632	-1.0
508566335044218880	1.0
508566224893407232	-1.0
508566195566825472	0.0
508565757798518784	-1.0
508565467011629057	-1.0
508565391971717120	0.0
508565305107292160	1.0
508564942417846272	-1.0
508564848624795648	1.0
508564724561510400	0.0
508564586706898944	0.0
508564527278206976	-1.0
508564401000292353	0.0
508564394402656256	0.0
508564392590721025	0.0
508564196351807488	1.0
508564157004668928	0.0
508564008665092096	-1.0
508563866129678337	-1.0
508563768641462273	0.0
508563687826014208	-1.0
508563668372426752	0.0
508563461010636800	1.0
508563356232728576	1.0
508563306156527617	0.0
508563014728306688	0.0
508562921602187264	-1.0
508562888462581760	-1.0
508562731364913152	-1.0
508562389294653440	0.0
508562276001910784	0.0
508562229881344000	-1.0
508561619421761536	-1.0
508560868766797825	-1.0
508560723190886400	-1.0
508560464469426176	-1.0
508558701041831938	0.0
508558050542637056	0.0
508557753619849216	-1.0
508557382452903936	0.0
508557224721932288	-1.0
508557191226597376	-1.0
508556449086062592	0.0
508556448029089793	0.0
508556183183953920	-1.0
508556144961667073	-1.0
508556137483218944	0.0
508556136023592960	-1.0
508556128155103234	-1.0
508556114334478337	1.0
508556009724313601	0.0
508555703167238144	-1.0
508555590323671040	0.0
508555564331180032	0.0
508555533738344448	1.0
508555285557157888	0.0
508554995101597696	0.0
508554670558957568	1.0
508554641630441472	0.0
508554525209534464	0.0
508554463762608128	1.0
508554461422571520	0.0
508554298603896832	0.0
508554042763911168	0.0
508553768036995072	1.0
508553686285438976	1.0
508553624880828417	0.0
508553624440406016	0.0
508553606174609408	1.0
508553582920994817	1.0
508553524872237056	0.0
508553308894547968	0.0
508553308277993472	0.0
508553270487314432	-1.0
508553181652336640	1.0
508552908133367808	-1.0
508552675344924672	1.0
508552550988386304	0.0
508552365880791040	1.0
508551879765147648	-1.0
508551124958593024	1.0
508551058080428032	0.0
508550441353752576	-1.0
508550175292276736	0.0
508550005720756224	0.0
508549990948409344	1.0
508549948049063937	1.0
508549841606021120	0.0
508549587447988224	0.0
508549180264939520	1.0
508549000124190720	-1.0
508547975170101249	-1.0
508547971579785216	0.0
508547857721614336	0.0
508547372272869376	-1.0
508547312696975360	0.0
508546709572829184	0.0
508546392701157376	0.0
508546197850570752	1.0
508545735517011969	0.0
508545728583462912	0.0
508545372508389376	0.0
508545148221784065	-1.0
508545030781280256	0.0
508544696994770944	1.0
508544518195388416	0.0
508544251878469632	-1.0
508543992146190336	1.0
508543848297938945	0.0
508543229525233665	1.0
508542859428253696	-1.0
508542801093865472	1.0
508541881416835072	1.0
508541869165666304	1.0
508541848970100737	-1.0
508541808175898625	-1.0
508541664177029120	0.0
508541590705430528	0.0
508541547076648960	1.0
508541103059263488	0.0
508541030904647681	0.0
508541022633070592	0.0
508540848230109184	0.0
508540728662712320	0.0
508540677677125634	1.0
508540662275637248	-1.0
508540621775437824	0.0
508540528086876160	0.0
508540440677580800	-1.0
508540329126285314	0.0
508540234599264256	0.0
508540184917721088	-1.0
508540104269635584	-1.0
508539836693639169	-1.0
508539472292478976	1.0
508539370031177729	0.0
508539220131328000	-1.0
508539006204665857	0.0
508538956061749250	-1.0
508538854056288257	0.0
508538480985919488	0.0
508538301314117632	1.0
508538203255476224	-1.0
508538092509085696	-1.0
508538077719969793	-1.0
508537855757811712	0.0
508537779404283904	-1.0
508537716313567232	0.0
508537630439395328	-1.0
508537373387288576	-1.0
508537266608689152	1.0
508537097360523264	0.0
508537076539981824	0.0
508537064015810560	1.0
508536864090112000	-1.0
508536846301687808	1.0
508536217550729216	1.0
508535839870431232	0.0
508535705396867072	-1.0
508535588081778688	1.0
508535409073065984	0.0
508535408322297856	-1.0
508535217469280256	-1.0
508535002401738752	-1.0
508534904213102592	0.0
508534712734715904	-1.0
508534617151139840	0.0
508534555850981376	1.0
508534163570315264	0.0
508534086726856704	-1.0
508533342468194304	0.0
508533208150188032	-1.0
508533027182739456	0.0
508532768762916864	-1.0
508532566966943744	-1.0
508532422976081920	-1.0
508532383407017984	0.0
508531524850163712	-1.0
508531379878252544	0.0
508531328644825088	-1.0
508531216421629952	-1.0
508531179490770944	-1.0
508531131168215040	-1.0
508531035823304704	-1.0
508530854558056448	-1.0
508530802972704768	-1.0
508530728016314368	0.0
508530557945266176	0.0
508530325149220864	-1.0
508530221562093568	0.0
508529753091870720	-1.0
508529751905271808	-1.0
508529101334786048	1.0
508529014680875008	0.0
508528941687009280	0.0
508528936629047296	-1.0
508528917750493184	1.0
508527840661606400	-1.0
508527474536226817	-1.0
508527109925371905	-1.0
508526966153437184	0.0
508526889087291393	0.0
508526774838648832	-1.0
508526767531757568	-1.0
508525869854633984	-1.0
508525797414805504	-1.0
508525787637899264	-1.0
508525703646564352	-1.0
508525697506492417	-1.0
508525581957603328	1.0
508525511866580992	-1.0
508525406384029697	-1.0
508525303832932352	0.0
508525295968595968	-1.0
508525207590801408	0.0
508525038291935232	1.0
508524612196769792	0.0
508524587249065984	0.0
508524572933500929	0.0
508524369275289600	-1.0
508524105755545600	0.0
508524007155834880	1.0
508523785986007041	-1.0
508523713830989825	-1.0
508523651608506369	0.0
508523363824697344	-1.0
508522915370139648	-1.0
508522346597343232	1.0
508521886935187457	0.0
508521742952718336	-1.0
508521678780252160	0.0
508521524517548033	0.0
508521467483406336	-1.0
508520880649953280	-1.0
508520720939229184	1.0
508520678685806592	-1.0
508520396610490368	-1.0
508520381037023233	-1.0
508520355611148288	1.0
508520339903901696	0.0
508520085162442752	0.0
508519819969196032	-1.0
508519807906357248	-1.0
508519794539511808	-1.0
508519731062898689	0.0
508519667011317762	0.0
508519659746775040	-1.0
508519620903727104	0.0
508519616335728640	-1.0
508519307806912513	-1.0
508519189599232000	1.0
508518910618910720	-1.0
508518844319535104	-1.0
508518768947892224	-1.0
508518557400190976	-1.0
508518338545213440	-1.0
508517552570392578	0.0
508517529661083648	0.0
508517513047855104	0.0
508517159069560832	0.0
508517086671290368	0.0
508517085807255552	0.0
508516981025566720	-1.0
508516790172127232	0.0
508516649670950912	0.0
508516610726846464	0.0
508516472793346048	-1.0
508516400240267264	0.0
508516345000902656	0.0
508515919471984640	0.0
508515868939386880	0.0
508515232105648128	1.0
508515096243347457	1.0
508514935547392000	-1.0
508514326563782656	-1.0
508514130941071361	-1.0
508513897511677953	0.0
508513759485116416	-1.0
508513237466628096	-1.0
508513121980669952	0.0
508512515035496448	1.0
508512466821988352	0.0
508512275947200512	-1.0
508512151930404864	-1.0
508512099841343488	-1.0
508512016747622400	-1.0
508512002478592001	0.0
508511844877623296	0.0
508511836535529472	1.0
508511758026551296	0.0
508511737986162688	-1.0
508511718180286464	-1.0
508511703156662272	-1.0
508511497148829696	0.0
508511312289492992	0.0
508511245885272064	1.0
508510710540664832	0.0
508510456785698816	0.0
508510181505118208	1.0
508509735344033792	-1.0
508509536286945280	0.0
508508725791825920	-1.0
508508542916395008	0.0
508508251340943360	0.0
508508041226883072	0.0
508507880258306048	1.0
508507874952478720	1.0
508507859848409088	1.0
508507721881362432	0.0
508507408810131456	0.0
508507390203797505	1.0
508507158024302592	1.0
508506758747127808	-1.0
508506578316574720	0.0
508506507697471488	0.0
508506366403956736	1.0
508505973364101120	0.0
508505941407322113	0.0
508505436442865664	-1.0
508505400266989568	1.0
508505312303669248	0.0
508505292334592000	0.0
626455017831055361	0.0
626454798833881088	-1.0
626454796883656704	0.0
626454781771411456	0.0
626454741992755200	-1.0
626454530717302784	0.0
626454234087751680	-1.0
626454012263571456	-1.0
626453888963604480	0.0
626453680431063040	1.0
626453679248420864	0.0
626453599581810690	0.0
626453594187808768	-1.0
626453559438143488	-1.0
626453551322136576	-1.0
626453467406544896	-1.0
626453384955080704	0.0
626453256219328512	0.0
626453242919165952	-1.0
626452885019168768	0.0
626452854308352001	0.0
626452619687399424	1.0
626452556466642945	1.0
626452475319488513	0.0
626452357790990336	0.0
626452354120814592	0.0
626452291558764544	0.0
626452285531394049	-1.0
626452216325341184	0.0
626452162449641473	0.0
626452042958024705	0.0
626451976276934656	0.0
626451897369690112	-1.0
626451890490834944	0.0
626451525209071616	-1.0
626451366651797506	0.0
626451310909374464	0.0
626451018386051073	-1.0
626450887930736640	1.0
626450806078738432	1.0
626450634930155520	0.0
626450553522917376	0.0
626450509096849410	-1.0
626450477685833728	0.0
626450284055777280	0.0
626443194365050882	0.0
626443071614423040	-1.0
626442684459159554	-1.0
626442452761747458	0.0
626442235173679105	0.0
626442059730169856	0.0
626441964771094528	1.0
626441887809810432	1.0
626441752975519746	0.0
626441459009474561	0.0
626441133690888192	0.0
626440947715448836	1.0
626440358335942656	-1.0
626440300391759873	0.0
626440189842472961	1.0
626440048515289089	-1.0
626439878624935937	0.0
626439144219086848	1.0
626439088304852994	-1.0
626438867185369088	0.0
626438846683549696	0.0
626438818732883968	1.0
626438707378298880	0.0
626438301185019904	1.0
626438092971462658	0.0
626437744114405377	1.0
626437054277091332	0.0
626436988430864384	1.0
626436805903003648	-1.0
626436730787364864	0.0
626436720238526464	0.0
626436649086382082	0.0
626436627087368192	0.0
626436604156973057	1.0
626436509617528832	-1.0
626435452933795840	1.0
626434760957530112	0.0
626434747632234496	-1.0
626434708096716800	0.0
626434698261073920	-1.0
626434514672349184	-1.0
626434230692769792	-1.0
626433515962429440	0.0
626433296017158144	0.0
626433220507103232	0.0
626432777181724673	0.0
626432733217099776	0.0
626432361752702976	-1.0
626432304773234688	1.0
626432047117148160	0.0
626431728115040256	0.0
626431566940643328	1.0
626431550792413184	0.0
626431513777807360	0.0
626431060017065984	0.0
626431008745857024	-1.0
626430678100344832	0.0
626430525356552192	-1.0
626430432712617984	0.0
626429942314610689	-1.0
626429707890749440	-1.0
626429612436901888	0.0
626429034637885440	0.0
626428287120748544	1.0
626428070040367104	-1.0
626427691151917056	-1.0
626427573514432512	0.0
626427441016221696	-1.0
626427438814199808	-1.0
626426940010954752	1.0
626426936999284736	0.0
626426879847731201	-1.0
626426577350447106	0.0
626426176379064320	0.0
626426112126644224	-1.0
626425811575308288	-1.0
626425670487420928	-1.0
626425609313357824	0.0
626425494792069120	-1.0
626425063567425537	-1.0
626424903097520128	0.0
626424542035099648	0.0
626424417531338752	0.0
626424093940797440	1.0
626423546126839810	0.0
626423386047168512	0.0
626423343906988032	0.0
626423282976296960	0.0
626423195160199169	0.0
626423055246602240	0.0
626422918336090114	-1.0
626422699749961732	0.0
626422698487320576	0.0
626422525011095553	0.0
626450101301477376	0.0
626450076773285892	0.0
626449624853655553	-1.0
626449537553412096	0.0
626449449082982400	0.0
626449324118044672	-1.0
626449291075137536	-1.0
626449260830011392	-1.0
626449236666642432	0.0
626449054654820353	0.0
626448690572472320	0.0
626448528747941888	0.0
626448441544060928	-1.0
626448329652592640	0.0
626448093383389184	0.0
626447883269640192	0.0
626447855541161984	0.0
626447686921789440	0.0
626447538191732736	-1.0
626379042623651840	0.0
626378730672365569	-1.0
626378637248368640	-1.0
626378444310491137	-1.0
626378243495456769	1.0
626377950221373441	0.0
626377058210435072	0.0
626376922260353025	-1.0
626376595687632896	1.0
626376519166918656	1.0
626376493552156672	-1.0
626375954013622273	-1.0
626375912867565568	0.0
626375084127555584	0.0
626375023259877376	-1.0
626374854040768512	-1.0
626374687522725893	-1.0
626379151033958404	0.0
