#मोदी|-1.0|-1.0|-1
@IndiaToday|-1.0|-1.0|-1
@egomezislas|-1.0|-1.0|-1
@upadhyaysbjp|-1.0|-1.0|-1
CID|-1.0|-1.0|-1
Saturday|-1.0|-1.0|-1
block|-1.0|-1.0|-1
class|-1.0|-1.0|-1
reply|-1.0|-1.0|-1
tv|-1.0|-1.0|-1
x|-1.0|-1.0|-1
अंधाधुंध|-1.0|-1.0|-1
अचरज|-1.0|-1.0|-1
अजगर|-1.0|-1.0|-1
अधीर|-1.0|-1.0|-1
अनियंत्रित|-1.0|-1.0|-1
अपंग|-1.0|-0.25|-1
अपूरणीय|-1.0|-1.0|-1
अभद्रता|-1.0|-1.0|-1
अशिक्षा|-1.0|-1.0|-1
असमंजस|-1.0|-1.0|-1
असमय|-1.0|-1.0|-1
असमानता|-1.0|-1.0|-1
असहयोग|-1.0|-1.0|-1
असामयिक|-1.0|-1.0|-1
असामान्य|-1.0|-1.0|-1
असुविधा|-1.0|-1.0|-1
अस्त|-1.0|-1.0|-1
आतिशबाजी|-1.0|-1.0|-1
आरंभ|-1.0|-1.0|-1
आला|-1.0|-1.0|-1
इंजेक्शन|-1.0|-1.0|-1
उँगली|-1.0|-1.0|-1
उमड़|-1.0|-1.0|-1
एक्टिविस्ट|-1.0|-1.0|-1
ऑक्सीजन|-1.0|-1.0|-1
कंकाल|-1.0|-1.0|-1
कंगाल|-1.0|-1.0|-1
कंजूस|-1.0|-1.0|-1
कंहा|-1.0|-1.0|-1
कमजोरियों|-1.0|-1.0|-1
करतब|-1.0|-1.0|-1
काफिरों|-1.0|-1.0|-1
कारनामा|-1.0|-0.3333333333333333|-1
कुंवारे|-1.0|-1.0|-1
कॉफी|-1.0|-1.0|-1
कौआ|-1.0|-1.0|-1
क्षतिग्रस्त|-1.0|-1.0|-1
खाट|-1.0|-1.0|-1
खुन|-1.0|-1.0|-1
खोलना|-1.0|-1.0|-1
गंवार|-1.0|-1.0|-1
गईऔर|-1.0|-1.0|-1
गम्भीर|-1.0|-1.0|-1
गल्ती|-1.0|-1.0|-1
गावात|-1.0|-1.0|-1
गिरीश|-1.0|-1.0|-1
गोला|-1.0|-1.0|-1
घटनाये|-1.0|-1.0|-1
घरी|-1.0|-1.0|-1
घर्षण|-1.0|-1.0|-1
घिसा|-1.0|-1.0|-1
घोड़ी|-1.0|-1.0|-1
चढ़ता|-1.0|-1.0|-1
चुड़ैल|-1.0|-1.0|-1
चौड़ी|-1.0|-1.0|-1
छः|-1.0|-1.0|-1
जंगलराज|-1.0|-1.0|-1
जघन्य|-1.0|-0.5|-1
जबाव|-1.0|-1.0|-1
