অতিরঞ্জন|-1.0|-1.0|-1
অতিষ্ট|-1.0|-1.0|-1
অধিবেশনকে|-1.0|-1.0|-1
অনাদর|-1.0|-1.0|-1
অনাবাদী|-1.0|-1.0|-1
অনিযন্ত্রিত|-1.0|-1.0|-1
অনুর্বর|-1.0|-1.0|-1
অপমৃত্য়ু|-1.0|-1.0|-1
অপরাধও|-1.0|-1.0|-1
অপসৃত|-1.0|-1.0|-1
অপহরণই|-1.0|-1.0|-1
অপুষ্টিজনিত|-1.0|-1.0|-1
অবগত|-1.0|-1.0|-1
অবজার্ভার|-1.0|-1.0|-1
অবরোধকারী|-1.0|-1.0|-1
অবসরও|-1.0|-1.0|-1
অবিবেচকের|-1.0|-0.3333333333333333|-1
অভিমুখী|-1.0|-1.0|-1
অভিয়োগ--|-1.0|-1.0|-1
অভিয়োগটা|-1.0|-1.0|-1
অর্জুনপুরের|-1.0|-1.0|-1
অলোকবাবু|-1.0|-1.0|-1
অশোকবাবুদের|-1.0|-1.0|-1
অশ্বিন|-1.0|-1.0|-1
অসঙ্গত|-1.0|-1.0|-1
অসম্মানিত|-1.0|-1.0|-1
অসাধ্য়সাধন|-1.0|-1.0|-1
অসাবধানতায|-1.0|-1.0|-1
অস্ট্রিযার|-1.0|-1.0|-1
অস্বচ্ছতা|-1.0|-1.0|-1
অস্বাভাবিকমৃত্য়ু|-1.0|-1.0|-1
অয়ত্নের|-1.0|-1.0|-1
অয়াচিত|-1.0|-1.0|-1
আঁকিবুকি|-1.0|-1.0|-1
আঁচড়ের|-1.0|-1.0|-1
আঁটে|-1.0|-1.0|-1
আইনভঙ্গকারী|-1.0|-1.0|-1
আওযার্সে|-1.0|-1.0|-1
আকস্মিকভাবে|-1.0|-1.0|-1
আকাশমুখো|-1.0|-1.0|-1
আগুনরবিবার|-1.0|-1.0|-1
আজেবাজে|-1.0|-1.0|-1
আটকেও|-1.0|-1.0|-1
আধিপত্য়ের|-1.0|-1.0|-1
আনানো|-1.0|-1.0|-1
আনাড়ি|-1.0|-1.0|-1
আন্ধেরি|-1.0|-1.0|-1
আফতাবদের|-1.0|-1.0|-1
আবাসনগুলিতে|-1.0|-1.0|-1
আবেগঘন|-1.0|-0.3333333333333333|-1
আবেশ|-1.0|-1.0|-1
আমিষ|-1.0|-0.3333333333333333|-1
আরাধনার|-1.0|-1.0|-1
আরোহীই|-1.0|-1.0|-1
আরোহীও|-1.0|-1.0|-1
আলুগাছ|-1.0|-1.0|-1
আল্পনা|-1.0|-1.0|-1
আশংকাজনক|-1.0|-1.0|-1
আশাবাদীও|-1.0|-1.0|-1
আশেপাশেই|-1.0|-1.0|-1
আশ্রযহীন|-1.0|-1.0|-1
আসানসোল-|-1.0|-1.0|-1
আসিযাছে|-1.0|-1.0|-1
ইউজার|-1.0|-1.0|-1
ইউনিযনভুক্ত|-1.0|-1.0|-1
ইঞ্জিনিযারও|-1.0|-1.0|-1
উইন্ডো|-1.0|-1.0|-1
উচ্চাঙ্গের|-1.0|-1.0|-1
উজবেকরা|-1.0|-1.0|-1
উত্কট|-1.0|-1.0|-1
উত্কন্ঠিত|-1.0|-1.0|-1
উত্পাদন-ব্য়য|-1.0|-1.0|-1
উদযপুরে|-1.0|-1.0|-1
উদযাস্ত|-1.0|-1.0|-1
উপকরণও|-1.0|-1.0|-1
উপাখ্য়ান|-1.0|-1.0|-1
উরুর|-1.0|-1.0|-1
উসকানি|-1.0|-1.0|-1
উস্কানিতে|-1.0|-1.0|-1
এ-দিক|-1.0|-1.0|-1
একটুকরো|-1.0|-1.0|-1
একাকী|-1.0|-1.0|-1
একাঙ্ক|-1.0|-1.0|-1
একুশের|-1.0|-1.0|-1
এখনো|-1.0|-1.0|-1
এলাইজা|-1.0|-1.0|-1
এলিস|-1.0|-1.0|-1
ঐ|-1.0|-1.0|-1
ঐচ্ছিক|-1.0|-1.0|-1
ঐনাস্থেশিযা|-1.0|-1.0|-1
ঐম্বুলেন্সের|-1.0|-1.0|-1
ঐসিডে|-1.0|-0.3333333333333333|-1
ও-দিক|-1.0|-1.0|-1
ওঠাবসার|-1.0|-1.0|-1
ওযাটগঞ্জে|-1.0|-1.0|-1
ওযানি|-1.0|-1.0|-1
ওযার্ডমাস্টারের|-1.0|-1.0|-1
ওয্য়ারলেসে|-1.0|-1.0|-1
ওি|-1.0|-1.0|-1
ঔদাসীন্য়ে|-1.0|-1.0|-1
কংগ্রেসশাসিত|-1.0|-1.0|-1
কন্ঠস্বরে|-1.0|-1.0|-1
কপালেই|-1.0|-1.0|-1
কযলাচুরি|-1.0|-1.0|-1
করমন্ডল|-1.0|-1.0|-1
করেছিস|-1.0|-1.0|-1
কর্মব্য়স্ত|-1.0|-1.0|-1
কর্মী-অফিসারের|-1.0|-1.0|-1
কলিকাতার|-1.0|-1.0|-1
কলিম|-1.0|-1.0|-1
কল্পতরু|-1.0|-0.3333333333333333|-1
কষ|-1.0|-1.0|-1
কাঁকুড়গাছির|-1.0|-1.0|-1
কাঁকড়া|-1.0|-1.0|-1
কাঙাল|-1.0|-1.0|-1
কাজকারবার|-1.0|-1.0|-1
কাজোড়ার|-1.0|-1.0|-1
কাটিযেছিল|-1.0|-1.0|-1
কাট্টা|-1.0|-1.0|-1
কানোযার|-1.0|-1.0|-1
কামডহরির|-1.0|-1.0|-1
কামড়ানো|-1.0|-1.0|-1
কারবারও|-1.0|-1.0|-1
কালচে|-1.0|-1.0|-1
কালীকুমার|-1.0|-1.0|-1
কাশিনাথ|-1.0|-1.0|-1
কিনতেও|-1.0|-1.0|-1
কিশোরদের|-1.0|-1.0|-1
কিশোরীরা|-1.0|-1.0|-1
কুইনাইন|-1.0|-1.0|-1
কুন্দলিযার|-1.0|-1.0|-1
কুমিরের|-1.0|-1.0|-1
কুযোতে|-1.0|-1.0|-1
কৃপণ|-1.0|-1.0|-1
কৃষ্ঞচূড়া|-1.0|-1.0|-1
কৃষ্ঞপদবাবু|-1.0|-1.0|-1
কৃষ্টির|-1.0|-1.0|-1
কেঁচোর|-1.0|-1.0|-1
কেজিতে|-1.0|-1.0|-1
কেন্দ্র-বিরোধী|-1.0|-1.0|-1
কোণের|-1.0|-1.0|-1
কোপানোর|-1.0|-1.0|-1
ক্রিযার|-1.0|-1.0|-1
ক্রুটিও|-1.0|-1.0|-1
ক্ষতিগ্রস্থদের|-1.0|-1.0|-1
ক্ষমতাসীনদের|-1.0|-1.0|-1
ক্ষমাহীন|-1.0|-1.0|-1
ক্ষুধা|-1.0|-0.3333333333333333|-1
ক্ষেত্রপাল|-1.0|-1.0|-1
ক্য়াথিড্রাল|-1.0|-1.0|-1
ক্য়ান|-1.0|-1.0|-1
ক্য়ালকমের|-1.0|-1.0|-1
খচ্চর|-1.0|-1.0|-1
খরায|-1.0|-1.0|-1
খর্বকায|-1.0|-1.0|-1
খাতাই|-1.0|-1.0|-1
খাদ্য়াভাবে|-1.0|-1.0|-1
খিঁচুনি|-1.0|-1.0|-1
খুনখারাবি|-1.0|-1.0|-1
খুনী|-1.0|-1.0|-1
খুন্তি|-1.0|-1.0|-1
খুরসিদ|-1.0|-1.0|-1
খেলরত্ন|-1.0|-1.0|-1
গঙ্গারাম|-1.0|-1.0|-1
গণিতের|-1.0|-1.0|-1
গমে|-1.0|-1.0|-1
গরুই|-1.0|-1.0|-1
গরুগুলিকে|-1.0|-1.0|-1
গলসিতে|-1.0|-1.0|-1
গলা-কাটা|-1.0|-1.0|-1
গা-সওযা|-1.0|-1.0|-1
গাছা|-1.0|-1.0|-1
গাজায|-1.0|-1.0|-1
গাজিযাবাদে|-1.0|-1.0|-1
গাযেও|-1.0|-1.0|-1
গিবসকে|-1.0|-1.0|-1
গুণই|-1.0|-1.0|-1
গুরুতরভাবে|-1.0|-1.0|-1
গুরুভার|-1.0|-1.0|-1
গুহনিযোগী|-1.0|-1.0|-1
গুহার|-1.0|-1.0|-1
গুড়িযে|-1.0|-1.0|-1
গৃহকর্তার|-1.0|-1.0|-1
গোখাদ্য়|-1.0|-1.0|-1
গোলগাল|-1.0|-1.0|-1
গোলা-বারুদ|-1.0|-1.0|-1
গ্রন্থাগারটি|-1.0|-1.0|-1
গ্রানাইট|-1.0|-1.0|-1
গ্রামসুদ্ধ|-1.0|-1.0|-1
গ্রাসে|-1.0|-1.0|-1
গ্য়যা|-1.0|-1.0|-1
ঘটককে|-1.0|-1.0|-1
ঘটান|-1.0|-1.0|-1
ঘটাযনি|-1.0|-1.0|-1
ঘটিযেছিল|-1.0|-1.0|-1
ঘরেও|-1.0|-1.0|-1
চন্দনকুমার|-1.0|-1.0|-1
চা-কে|-1.0|-1.0|-1
চাঙড়ের|-1.0|-1.0|-1
চাটু|-1.0|-1.0|-1
চাপচাপ|-1.0|-1.0|-1
চামড়ায|-1.0|-1.0|-1
চারগুণ|-1.0|-1.0|-1
চুইযে|-1.0|-1.0|-1
চুরি-ছিনতাই|-1.0|-1.0|-1
চুরি-ডাকাতিতে|-1.0|-1.0|-1
চুলকানি|-1.0|-1.0|-1
চুড়ির|-1.0|-1.0|-1
চেপেই|-1.0|-1.0|-1
চোখও|-1.0|-1.0|-1
চোঙা|-1.0|-1.0|-1
চ্য়াংড়াবান্ধার|-1.0|-1.0|-1
চ্য়ানেল-কর্তৃপক্ষ|-1.0|-1.0|-1
চড়-থাপ্পড়|-1.0|-1.0|-1
চড়থাপ্পড়|-1.0|-1.0|-1
ছত্রাকঘটিত|-1.0|-1.0|-1
ছাগ|-1.0|-1.0|-1
ছাত্রছাত্রী-সহ|-1.0|-1.0|-1
ছাযাদেবীর|-1.0|-1.0|-1
ছিট|-1.0|-1.0|-1
ছেটানো|-1.0|-1.0|-1
ছোঁ|-1.0|-1.0|-1
ছড়াচ্ছেন|-1.0|-1.0|-1
জখমবৃহষ্পতিবার|-1.0|-1.0|-1
জখমশনিবার|-1.0|-1.0|-1
জগতেও|-1.0|-1.0|-1
জঙ্গলপথ|-1.0|-1.0|-1
জঙ্গি-পুলিশ|-1.0|-1.0|-1
জন্ডিসের|-1.0|-1.0|-1
জন্মনিযন্ত্রণের|-1.0|-1.0|-1
জমান|-1.0|-1.0|-1
জমিটির|-1.0|-1.0|-1
জমিতেও|-1.0|-1.0|-1
জযতী|-1.0|-1.0|-1
জল-সঙ্কট|-1.0|-1.0|-1
জলদাপাড়ার|-1.0|-1.0|-1
জলায|-1.0|-1.0|-1
জাঁকজমকপূর্ণ|-1.0|-1.0|-1
জাতিগত|-1.0|-1.0|-1
জাতিবিদ্বেষী|-1.0|-1.0|-1
জাতে|-1.0|-1.0|-1
জানলায|-1.0|-1.0|-1
জামুড়িযায|-1.0|-1.0|-1
জালালাবাদে|-1.0|-1.0|-1
জাহাজগুলিকে|-1.0|-1.0|-1
জি-সেক|-1.0|-1.0|-1
জিনঘটিত|-1.0|-1.0|-1
জিলিপি|-1.0|-1.0|-1
জীবাণুকে|-1.0|-1.0|-1
জীবানু|-1.0|-1.0|-1
জুলি|-1.0|-1.0|-1
জুড়েও|-1.0|-1.0|-1
জেলকর্মীর|-1.0|-1.0|-1
জোগাতেন|-1.0|-1.0|-1
ঝরঝরে|-1.0|-0.3333333333333333|-1
ঝরনা|-1.0|-1.0|-1
ঝাপসা|-1.0|-1.0|-1
ঝালা|-1.0|-1.0|-1
ঝিমুনি|-1.0|-1.0|-1
টমাটো|-1.0|-1.0|-1
টানায|-1.0|-1.0|-1
টিও|-1.0|-1.0|-1
টিটেনাস|-1.0|-1.0|-1
টেলিফোনও|-1.0|-1.0|-1
ট্রেঞ্চিং|-1.0|-1.0|-1
ট্র্য়াফোর্ডে|-1.0|-1.0|-1
ট্য়াবলেটগুলি|-1.0|-1.0|-1
ঠকায|-1.0|-1.0|-1
ঠাক|-1.0|-1.0|-1
ডলারও|-1.0|-1.0|-1
ডলির|-1.0|-1.0|-1
ডাইভারসিফাযেড|-1.0|-1.0|-1
ডাকু|-1.0|-1.0|-1
ডাক্তারদেরও|-1.0|-1.0|-1
ডিস্কো|-1.0|-1.0|-1
ঢেউযে|-1.0|-1.0|-1
তথ্য়মন্ত্রকের|-1.0|-1.0|-1
তরকারিতে|-1.0|-1.0|-1
তরজার|-1.0|-1.0|-1
তাঁঁর|-1.0|-1.0|-1
তাঁতিরা|-1.0|-1.0|-1
তাতাতে|-1.0|-1.0|-1
তায|-1.0|-1.0|-1
তালদিতে|-1.0|-1.0|-1
তাহাকে|-1.0|-0.3333333333333333|-1
তিরস্কৃত|-1.0|-1.0|-1
তোষক|-1.0|-1.0|-1
থাবায|-1.0|-1.0|-1
থিম্পুতে|-1.0|-1.0|-1
থ্য়ালাসেমিযা-আক্রান্ত|-1.0|-1.0|-1
দঙ্গল|-1.0|-1.0|-1
দযানিধির|-1.0|-1.0|-1
দাগও|-1.0|-1.0|-1
দাঙ্গাকারীদের|-1.0|-1.0|-1
দাসগুপ্ত|-1.0|-1.0|-1
দিগর|-1.0|-1.0|-1
দুগ্গল|-1.0|-1.0|-1
দুঘর্টনা|-1.0|-1.0|-1
দুর্গাদাস|-1.0|-1.0|-1
দুর্দিনে|-1.0|-1.0|-1
দুর্লভের|-1.0|-1.0|-1
দুর্য়োগপূর্ণ|-1.0|-1.0|-1
দূরদর্শী|-1.0|-1.0|-1
দূরবিন|-1.0|-1.0|-1
দূষণজনিত|-1.0|-1.0|-1
দেওযালটি|-1.0|-1.0|-1
দেবত্র|-1.0|-1.0|-1
দেবদাসী|-1.0|-1.0|-1
দোকানিকে|-1.0|-1.0|-1
দ্বারকেশ্বরনদ|-1.0|-1.0|-1
ধন্য়বাদও|-1.0|-1.0|-1
ধাঁধা|-1.0|-0.3333333333333333|-1
ধানি|-1.0|-1.0|-1
ধারাভাষ্য়কারদের|-1.0|-1.0|-1
ধূপ|-1.0|-1.0|-1
ধোওযা|-1.0|-1.0|-1
নকশাল-উপদ্রুত|-1.0|-1.0|-1
নখের|-1.0|-1.0|-1
ননীগোপালবাবু|-1.0|-1.0|-1
নবকুমারবাবু|-1.0|-1.0|-1
নবজাত|-1.0|-1.0|-1
নবনীতা|-1.0|-1.0|-1
নবপল্লি|-1.0|-1.0|-1
নমিত|-1.0|-1.0|-1
নলিকাটা|-1.0|-1.0|-1
নহি|-1.0|-1.0|-1
না-আনা|-1.0|-1.0|-1
না-খাওযা|-1.0|-1.0|-1
না-ঘটিযে|-1.0|-1.0|-1
না-পড়তেই|-1.0|-1.0|-1
না-মেনেই|-1.0|-1.0|-1
নাইট্রেট|-1.0|-1.0|-1
নাকমুখ|-1.0|-1.0|-1
নাকে-মুখে|-1.0|-1.0|-1
নাচ-গানের|-1.0|-1.0|-1
নাথেরা|-1.0|-1.0|-1
নারকেলডাঙার|-1.0|-1.0|-1
নালাগুলো|-1.0|-1.0|-1
নাশ|-1.0|-1.0|-1
নাসিরিযার|-1.0|-1.0|-1
নিকটাত্মীযের|-1.0|-1.0|-1
নিন্ম|-1.0|-1.0|-1
নিযামতপুরে|-1.0|-1.0|-1
নিরাপত্তাকর্মীকে|-1.0|-1.0|-1
নিরাপত্তারও|-1.0|-1.0|-1
নিরাপত্তাহীন|-1.0|-1.0|-1
নিরেট|-1.0|-1.0|-1
নির্গমনের|-1.0|-1.0|-1
নির্দেশক|-1.0|-1.0|-1
নির্বাচকও|-1.0|-1.0|-1
নির্মমভাবে|-1.0|-1.0|-1
নিষ্কাশন|-1.0|-1.0|-1
নীতিশ|-1.0|-1.0|-1
নীরেন|-1.0|-1.0|-1
নীলমাধববাবু|-1.0|-1.0|-1
নুনিযা|-1.0|-1.0|-1
নেতা-মন্ত্রীদের|-1.0|-1.0|-1
নৈমিত্তিক|-1.0|-1.0|-1
ন্য়ক্কারজনক|-1.0|-1.0|-1
পচতে|-1.0|-1.0|-1
পঞ্চাননতলায|-1.0|-1.0|-1
পতাকাও|-1.0|-1.0|-1
পদপিষ্ট|-1.0|-1.0|-1
পদ্মায|-1.0|-1.0|-1
পরামর্শদাতারা|-1.0|-1.0|-1
পরিণতিবোধের|-1.0|-1.0|-1
পরিপূর্ণ|-1.0|-1.0|-1
পরিবর্তনকে|-1.0|-1.0|-1
পলক|-1.0|-1.0|-1
পলিক্লিনিকে|-1.0|-1.0|-1
পলিমার|-1.0|-1.0|-1
পাঁচুগোপাল|-1.0|-1.0|-1
পাউচে|-1.0|-1.0|-1
পাকতে|-1.0|-1.0|-1
পাকাচ্ছে|-1.0|-1.0|-1
পাতি|-1.0|-1.0|-1
পানাগড়ের|-1.0|-1.0|-1
পান্ডব|-1.0|-1.0|-1
পার্টিশন|-1.0|-1.0|-1
পালু|-1.0|-1.0|-1
পাল্টালেও|-1.0|-1.0|-1
পাশ্চাত্য়ের|-1.0|-1.0|-1
পাড়তে|-1.0|-1.0|-1
পিকচার্স|-1.0|-1.0|-1
পিছোচ্ছে|-1.0|-1.0|-1
পীড়িতদের|-1.0|-1.0|-1
পুজোগুলির|-1.0|-1.0|-1
পুনত্তিল|-1.0|-1.0|-1
পুরুষাঙ্গ|-1.0|-1.0|-1
পুলিশকর্মীও|-1.0|-1.0|-1
পুড়িযেছে|-1.0|-1.0|-1
পূর্ণগ্রাস|-1.0|-1.0|-1
পূর্ণতা|-1.0|-1.0|-1
পেছনেও|-1.0|-1.0|-1
পেটুযাঘাটে|-1.0|-1.0|-1
পেযাদা|-1.0|-1.0|-1
পৈশাচিক|-1.0|-1.0|-1
পোকাদের|-1.0|-1.0|-1
পোকামাকড়|-1.0|-1.0|-1
পোযা|-1.0|-1.0|-1
পোলিও-আক্রান্ত|-1.0|-1.0|-1
পোলের|-1.0|-1.0|-1
পোস্ত|-1.0|-1.0|-1
প্রমুখকে|-1.0|-1.0|-1
প্রলোভনের|-1.0|-1.0|-1
